timestamp,filename,angle_deg,raw_angle,magnitude,exposure_us,gain
20251023_211948,scan_angle_0336.45deg_exp1000000us_gain5.00_20251023_211948.jpg,336.445312,1275,2108,1000000,5.0000
20251023_211948,scan_angle_0337.59deg_exp1000000us_gain5.00_20251023_211948.jpg,337.587891,1288,2113,1000000,5.0000
20251023_211949,scan_angle_0339.43deg_exp1000000us_gain5.00_20251023_211949.jpg,339.433594,1309,2124,1000000,5.0000
20251023_211949,scan_angle_0340.93deg_exp1000000us_gain5.00_20251023_211949.jpg,340.927734,1326,2131,1000000,5.0000
20251023_211949,scan_angle_0342.42deg_exp1000000us_gain5.00_20251023_211949.jpg,342.421875,1343,2131,1000000,5.0000
20251023_211950,scan_angle_0344.00deg_exp1000000us_gain5.00_20251023_211950.jpg,344.003906,1361,2129,1000000,5.0000
20251023_211950,scan_angle_0346.46deg_exp1000000us_gain5.00_20251023_211950.jpg,346.464844,1389,2137,1000000,5.0000
20251023_211950,scan_angle_0347.52deg_exp1000000us_gain5.00_20251023_211950.jpg,347.519531,1401,2137,1000000,5.0000
20251023_211951,scan_angle_0349.10deg_exp1000000us_gain5.00_20251023_211951.jpg,349.101562,1419,2140,1000000,5.0000
20251023_211951,scan_angle_0349.19deg_exp1000000us_gain5.00_20251023_211951.jpg,349.189453,1420,2137,1000000,5.0000
20251023_211951,scan_angle_0350.60deg_exp1000000us_gain5.00_20251023_211951.jpg,350.595703,1436,2125,1000000,5.0000
20251023_211952,scan_angle_0351.91deg_exp1000000us_gain5.00_20251023_211952.jpg,351.914062,1451,2137,1000000,5.0000
20251023_211952,scan_angle_0352.44deg_exp1000000us_gain5.00_20251023_211952.jpg,352.441406,1457,2134,1000000,5.0000
20251023_211952,scan_angle_0354.20deg_exp1000000us_gain5.00_20251023_211952.jpg,354.199219,1477,2136,1000000,5.0000
20251023_211953,scan_angle_0355.96deg_exp1000000us_gain5.00_20251023_211953.jpg,355.957031,1497,2135,1000000,5.0000
20251023_211953,scan_angle_0358.24deg_exp1000000us_gain5.00_20251023_211953.jpg,358.242188,1523,2135,1000000,5.0000
20251023_211953,scan_angle_0000.53deg_exp1000000us_gain5.00_20251023_211953.jpg,0.527344,1549,2136,1000000,5.0000
20251023_211954,scan_angle_0001.23deg_exp1000000us_gain5.00_20251023_211954.jpg,1.230469,1557,2135,1000000,5.0000
20251023_211954,scan_angle_0002.81deg_exp1000000us_gain5.00_20251023_211954.jpg,2.812500,1575,2136,1000000,5.0000
20251023_211954,scan_angle_0004.04deg_exp1000000us_gain5.00_20251023_211954.jpg,4.042969,1589,2135,1000000,5.0000
20251023_211955,scan_angle_0006.68deg_exp1000000us_gain5.00_20251023_211955.jpg,6.679688,1619,2135,1000000,5.0000
